REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
3/12/2014 9:32:00 AM,DAY,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF CHESAPEAKE STREET NW,2,203,3,3F,Cluster 12,001301 3,001301,Precinct 138,14033921,394388,142538,3/8/2014 12:15:00 PM,3/9/2014 11:00:00 AM
3/16/2014 3:30:00 PM,EVENING,THEFT/OTHER,OTHERS,2731 - 2899 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,14036212,395341,139940,3/10/2014 3:20:00 PM,3/16/2014 3:30:00 PM
2/15/2014 9:45:00 PM,EVENING,THEFT/OTHER,OTHERS,5254 - 5299 BLOCK OF WESTERN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14021985,392360,143449,2/15/2014 9:20:00 PM,2/15/2014 9:40:00 PM
2/19/2014 2:42:00 PM,DAY,THEFT/OTHER,OTHERS,4530 - 4599 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,14023523,393039,142375,2/19/2014 2:42:00 PM,2/19/2014 2:42:00 PM
3/16/2014 11:51:00 AM,DAY,THEFT/OTHER,OTHERS,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,14036131,395499,139592,3/16/2014 11:48:00 AM,3/16/2014 11:51:00 AM
2/22/2014 10:40:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,3300 - 3399 BLOCK OF 35TH STREET NW,2,203,3,3C,Cluster 15,000600 3,000600,Precinct 27,14025028,394049,140688,2/21/2014 9:00:00 PM,2/22/2014 9:00:00 AM
2/9/2014 3:40:00 PM,EVENING,THEFT F/AUTO,OTHERS,2520 - 2599 BLOCK OF 28TH STREET NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,14019282,395162.52,139410.93,1/25/2014 4:00:00 PM,2/9/2014 2:00:00 PM
2/9/2014 3:42:00 PM,EVENING,THEFT/OTHER,OTHERS,4404 - 4499 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,14019290,393113,142180,2/9/2014 1:00:00 PM,2/9/2014 3:30:00 PM
2/16/2014 9:20:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,3100 - 3199 BLOCK OF FOXHALL ROAD NW,2,205,3,3D,Cluster 13,000801 2,000801,Precinct 10,14022212,392104,140448,2/16/2014 9:18:00 AM,2/16/2014 9:18:00 AM
2/19/2014 8:38:00 PM,EVENING,THEFT F/AUTO,OTHERS,4600 - 4699 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,14023721,393016.93,142500.26,2/19/2014 8:38:00 PM,2/19/2014 8:38:00 PM
2/19/2014 10:46:00 PM,EVENING,THEFT F/AUTO,OTHERS,4600 - 4699 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,14023765,393016,142500,2/19/2014 8:15:00 PM,2/19/2014 9:15:00 PM
2/19/2014 11:41:00 PM,MIDNIGHT,THEFT F/AUTO,OTHERS,41ST STREET NW AND CHESAPEAKE STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,14023772,393038.69999149,142539.46000171,2/19/2014 8:00:00 PM,2/19/2014 10:00:00 PM
3/1/2014 4:55:00 AM,MIDNIGHT,ROBBERY,OTHERS,2600 - 2699 BLOCK OF WOODLEY PLACE NW,2,204,3,3C,Cluster 15,000501 1,000501,Precinct 136,14028484,395594,139617,3/1/2014 1:51:00 AM,3/1/2014 1:51:00 AM
3/1/2014 11:29:00 AM,DAY,THEFT F/AUTO,OTHERS,4500 - 4599 BLOCK OF BURLINGTON PLACE NW,2,202,3,3E,Cluster 11,001001 3,001001,Precinct 31,14028585,392231,142500,2/28/2014 6:00:00 PM,3/1/2014 9:30:00 AM
3/5/2014 4:14:00 AM,MIDNIGHT,THEFT/OTHER,OTHERS,2200 - 2298 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3B,Cluster 14,000300 1,000300,Precinct 11,14030156,393839,139090,3/5/2014 3:50:00 AM,3/5/2014 3:54:00 AM
2/9/2014 11:25:00 PM,MIDNIGHT,THEFT/OTHER,OTHERS,2400 - 2445 BLOCK OF TUNLAW ROAD NW,2,204,3,3B,Cluster 14,000300 4,000300,Precinct 11,14019461,393584,139270,2/9/2014 11:15:00 PM,2/9/2014 11:23:00 PM
2/9/2014 11:44:00 PM,MIDNIGHT,THEFT/OTHER,OTHERS,2400 - 2499 BLOCK OF OBSERVATORY PLACE NW,2,204,3,3B,Cluster 14,000300 4,000300,Precinct 11,14019466,393502,139261,2/9/2014 11:15:00 PM,2/9/2014 11:22:00 PM
1/20/2014 1:10:00 PM,DAY,THEFT F/AUTO,OTHERS,1704 - 1799 BLOCK OF HOBAN ROAD NW,2,205,3,3D,Cluster 13,000802 2,000802,Precinct 7,14009715,392780,138432,1/19/2014 5:30:00 PM,1/20/2014 11:30:00 AM
3/13/2014 3:05:00 AM,MIDNIGHT,BURGLARY,OTHERS,4400 - 4499 BLOCK OF MASSACHUSETTS AVENUE NW,2,205,3,3D,Cluster 13,000901 3,000901,Precinct 9,14034341,392375,141282,3/13/2014 1:05:00 AM,3/13/2014 2:36:00 AM
1/25/2014 10:46:00 PM,EVENING,ROBBERY,GUN,4100 - 4199 BLOCK OF FESSENDEN STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,14012226,392964,142980,1/25/2014 10:40:00 PM,1/25/2014 10:46:00 PM
1/26/2014 11:30:00 AM,DAY,THEFT F/AUTO,OTHERS,4400 - 4499 BLOCK OF BUTTERWORTH PLACE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,14012410,392423,142325,1/26/2014 11:00:00 AM,1/26/2014 11:00:00 AM
2/5/2014 6:51:00 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14017363,392607,143559,2/4/2014 4:34:00 PM,2/4/2014 4:50:00 PM
3/13/2014 10:03:00 AM,DAY,THEFT/OTHER,OTHERS,5100 - 5199 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14034430,392758,143179,3/7/2014 1:00:00 PM,3/7/2014 2:30:00 PM
3/13/2014 11:50:00 AM,DAY,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14034468,392607,143559,3/13/2014 11:35:00 AM,3/13/2014 11:38:00 AM
3/13/2014 1:29:00 PM,DAY,THEFT F/AUTO,OTHERS,2300 - 2399 BLOCK OF HUIDEKOPER PLACE NW,2,204,3,3B,Cluster 14,000300 4,000300,Precinct 11,14034546,393492,139119,3/12/2014 7:00:00 PM,3/13/2014 8:30:00 AM
3/13/2014 6:00:00 PM,EVENING,THEFT/OTHER,OTHERS,4400 - 4499 BLOCK OF LOWELL STREET NW,2,205,3,3D,Cluster 13,000801 3,000801,Precinct 10,14034667,392419,140507,3/13/2014 6:00:00 PM,3/13/2014 6:00:00 PM
1/26/2014 2:33:00 PM,DAY,THEFT/OTHER,OTHERS,4500 - 4599 BLOCK OF 40TH STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,14012464,393173,142324,1/26/2014 2:32:00 PM,1/26/2014 2:32:00 PM
2/20/2014 3:41:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,3200 - 3399 BLOCK OF KLINGLE ROAD NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,14023831,394378,140267,2/20/2014 1:00:00 AM,2/20/2014 3:00:00 AM
3/5/2014 9:50:00 AM,DAY,THEFT/OTHER,OTHERS,5100 - 5199 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14030266,392758,143179,2/27/2014 10:20:00 AM,3/5/2014 9:50:00 AM
1/20/2014 2:29:00 PM,DAY,THEFT/OTHER,OTHERS,4500 - 4599 BLOCK OF 40TH STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,14009741,393173,142324,1/20/2014 2:15:00 PM,1/20/2014 2:20:00 PM
1/20/2014 5:49:00 PM,EVENING,THEFT F/AUTO,OTHERS,4200 - 4299 BLOCK OF DAVENPORT STREET NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,14009840,392853,142692,1/20/2014 7:15:00 AM,1/20/2014 5:35:00 PM
3/1/2014 5:00:00 PM,EVENING,THEFT/OTHER,OTHERS,4800 - 4899 BLOCK OF 36TH STREET NW,2,203,3,3F,Cluster 12,001100 4,001100,Precinct 33,14028758,393945,142757,2/1/2014 12:00:00 PM,3/1/2014 5:00:00 PM
3/5/2014 7:03:00 PM,EVENING,THEFT/OTHER,OTHERS,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,14030493,393070,142276,3/5/2014 4:30:00 PM,3/5/2014 6:45:00 PM
3/5/2014 7:00:00 PM,EVENING,THEFT F/AUTO,OTHERS,3500 - 3599 BLOCK OF GARFIELD STREET NW,2,204,3,3C,Cluster 15,000400 1,000400,Precinct 12,14030519,393951.08,139963.30,3/5/2014 2:45:00 PM,3/5/2014 6:30:00 PM
1/18/2014 2:12:00 PM,DAY,THEFT/OTHER,OTHERS,5000 - 5099 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14008769,392810,143050,1/18/2014 2:12:00 PM,1/18/2014 2:12:00 PM
3/2/2014 2:57:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,2600 - 2699 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,14029012,395317,139759,3/1/2014 2:00:00 PM,3/2/2014 12:50:00 AM
1/26/2014 4:17:00 PM,EVENING,THEFT/OTHER,OTHERS,5600 - 5628 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,14012503,393428,144161,1/25/2014 12:30:00 PM,1/26/2014 4:17:00 PM
1/26/2014 7:35:00 PM,EVENING,BURGLARY,OTHERS,3912 - 4099 BLOCK OF RENO ROAD NW,2,203,3,3F,Cluster 15,000600 4,000600,Precinct 29,14012565,394066,141515,1/26/2014 5:35:00 PM,1/26/2014 6:50:00 PM
2/6/2014 10:34:00 AM,DAY,BURGLARY,OTHERS,4514 - 4599 BLOCK OF 38TH STREET NW,2,202,3,3E,Cluster 11,001200 2,001200,Precinct 33,14017617,393533,142369,2/6/2014 9:44:00 AM,2/6/2014 9:44:00 AM
2/6/2014 2:42:00 PM,DAY,BURGLARY,OTHERS,4000 - 4299 BLOCK OF CATHEDRAL AVENUE NW,2,205,3,3D,Cluster 14,000801 3,000801,Precinct 10,14017746,392960,140270,2/6/2014 10:45:00 AM,2/6/2014 1:00:00 PM
2/6/2014 3:50:00 PM,EVENING,ROBBERY,GUN,4404 - 4499 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,14017757,393113,142180,2/6/2014 3:30:00 PM,2/6/2014 3:45:00 PM
2/11/2014 1:50:00 PM,DAY,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14020099,392607,143559,2/11/2014 11:34:00 AM,2/11/2014 11:34:00 AM
2/20/2014 3:00:00 PM,DAY,THEFT F/AUTO,OTHERS,3200 - 3299 BLOCK OF CLEVELAND AVENUE NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 12,14024025,394433,140044,2/19/2014 3:00:00 PM,2/20/2014 2:30:00 PM
2/12/2014 9:40:00 AM,DAY,THEFT/OTHER,OTHERS,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,14020531,393070,142276,2/12/2014 9:20:00 AM,2/12/2014 9:30:00 AM
2/12/2014 12:21:00 PM,DAY,THEFT/OTHER,OTHERS,5224 - 5299 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14020621,392668,143406,2/11/2014 9:00:00 AM,2/11/2014 2:45:00 PM
2/11/2014 1:45:00 PM,DAY,ROBBERY,KNIFE,4500 - 4599 BLOCK OF GRANT ROAD NW,2,202,3,3E,Cluster 11,001200 2,001200,Precinct 33,14020144,393425.73,142311.74,2/11/2014 1:15:00 PM,2/11/2014 1:20:00 PM
2/27/2014 8:46:00 PM,EVENING,BURGLARY,OTHERS,3000 - 3099 BLOCK OF 43RD STREET NW,2,205,3,3D,Cluster 13,000801 3,000801,Precinct 10,14027820,392733,140169,2/27/2014 7:15:00 AM,2/27/2014 8:00:00 PM
2/28/2014 9:30:00 AM,DAY,THEFT/OTHER,OTHERS,3800 - 3899 BLOCK OF VAN NESS STREET NW,2,202,3,3F,Cluster 11,001200 4,001200,Precinct 33,14027996,393427,141699,2/28/2014 9:15:00 AM,2/28/2014 9:30:00 AM
3/4/2014 12:00:00 PM,DAY,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14029792,392607,143559,3/4/2014 11:00:00 AM,3/4/2014 11:16:00 AM
3/4/2014 10:38:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,4700 - 4710 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 1,001200,Precinct 33,14029808,394146,142576,3/1/2014 6:00:00 AM,3/4/2014 10:38:00 AM
1/19/2014 1:53:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,2500 - 2880 BLOCK OF PORTER STREET NW,2,203,3,3C,Cluster 15,001302 2,001302,Precinct 34,14009031,395175.22,140861.92,1/18/2014 8:00:00 PM,1/19/2014 1:00:00 AM
4/16/2014 9:26:00 AM,DAY,THEFT F/AUTO,OTHERS,3700 - 3799 BLOCK OF UNIVERSITY AVENUE NW,2,205,3,3D,Cluster 13,000901 3,000901,Precinct 9,14052373,392004,141181,4/16/2014 9:20:00 AM,4/16/2014 9:26:00 AM
4/16/2014 11:02:00 AM,DAY,THEFT F/AUTO,OTHERS,4800 - 4899 BLOCK OF UPTON STREET NW,2,205,3,3D,Cluster 13,000901 3,000901,Precinct 9,14052401,391716,141595,4/15/2014 10:30:00 PM,4/16/2014 7:30:00 AM
4/18/2014 11:40:00 AM,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,3500 - 3599 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3C,Cluster 15,000600 2,000600,Precinct 27,14053467,394895,140924,4/18/2014 11:43:00 AM,4/18/2014 11:43:00 AM
3/19/2014 12:58:00 PM,DAY,BURGLARY,GUN,3700 - 3799 BLOCK OF OLIVER STREET NW,2,201,3,3G,Cluster 10,001401 2,001401,Precinct 50,14037470,393530,144314,3/19/2014 12:55:00 PM,3/19/2014 12:56:00 PM
3/28/2014 4:36:00 PM,EVENING,THEFT F/AUTO,OTHERS,5500 - 5511 BLOCK OF CHEVY CHASE PARKWAY NW,2,201,3,3G,Cluster 10,001401 1,001401,Precinct 50,14042192,393811,143962,3/27/2014 11:00:00 PM,3/28/2014 10:00:00 AM
2/18/2014 8:31:00 AM,DAY,BURGLARY,OTHERS,2300 - 2315 BLOCK OF CALVERT STREET NW,2,204,3,3C,Cluster 15,000501 1,000501,Precinct 136,14022924,395583,139516,2/17/2014 3:00:00 PM,2/18/2014 8:31:00 AM
2/18/2014 1:28:00 PM,DAY,THEFT/OTHER,OTHERS,4700 - 4799 BLOCK OF WHITEHAVEN PARKWAY NW,2,205,3,3D,Cluster 13,000802 1,000802,Precinct 7,14023031,392040,138730,2/17/2014 12:00:00 PM,2/18/2014 12:45:00 PM
4/1/2014 11:10:00 AM,DAY,THEFT/OTHER,OTHERS,5600 - 5628 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,14044204,393428,144161,3/31/2014 3:10:00 AM,4/1/2014 11:10:00 AM
4/1/2014 2:00:00 PM,DAY,THEFT/OTHER,OTHERS,5100 - 5198 BLOCK OF MACARTHUR BOULEVARD NW,2,205,3,3D,Cluster 13,000902 2,000902,Precinct 8,14044265,391145,139755,12/6/2013 2:00:00 AM,3/24/2014 4:45:00 PM
3/6/2014 8:20:00 AM,DAY,THEFT F/AUTO,OTHERS,3100 - 3199 BLOCK OF 44TH STREET NW,2,205,3,3D,Cluster 13,000801 3,000801,Precinct 10,14030690,392524,140447,3/6/2014 3:10:00 AM,3/6/2014 7:35:00 AM
3/24/2014 10:54:00 AM,DAY,THEFT F/AUTO,OTHERS,CONNECTICUT AVENUE NW OVER CATHEDRAL AVENUE NW,2,204,3,3C,Cluster 15,000501 1,000501,Precinct 136,14040037,395604.60687383,139360.77407874,3/22/2014 12:01:00 AM,3/22/2014 11:30:00 AM
3/8/2014 9:00:00 AM,DAY,THEFT F/AUTO,OTHERS,2500 - 2880 BLOCK OF PORTER STREET NW,2,203,3,3C,Cluster 15,001302 2,001302,Precinct 34,14031868,395175,140861,3/8/2014 3:00:00 AM,3/8/2014 8:00:00 AM
3/8/2014 9:45:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,4400 - 4499 BLOCK OF WINDOM PLACE NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,14031899,392421,141963,3/7/2014 8:00:00 PM,3/8/2014 9:00:00 AM
3/8/2014 11:46:00 AM,DAY,THEFT/OTHER,OTHERS,4400 - 4446 BLOCK OF Q STREET NW,2,205,3,3D,Cluster 13,000802 2,000802,Precinct 7,14031930,392876,138096,3/7/2014 2:08:00 PM,3/7/2014 2:10:00 PM
3/26/2014 6:41:00 PM,EVENING,BURGLARY,OTHERS,5210 - 5228 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 3,001100,Precinct 32,14041210,393795,143351,3/26/2014 9:00:00 AM,3/26/2014 2:30:00 PM
2/27/2014 5:27:00 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14027710,392607,143559,2/27/2014 10:45:00 AM,2/27/2014 3:10:00 PM
4/9/2014 11:42:00 AM,DAY,THEFT/OTHER,OTHERS,4700 - 4799 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,14048638,392976,142632,4/9/2014 11:41:00 AM,4/9/2014 11:41:00 AM
4/9/2014 11:55:00 AM,DAY,THEFT/OTHER,OTHERS,3000 - 3035 BLOCK OF 44TH STREET NW,2,205,3,3D,Cluster 13,000801 3,000801,Precinct 10,14048661,392524,140191,3/23/2014 7:00:00 PM,4/9/2014 10:30:00 AM
4/9/2014 1:00:00 PM,DAY,THEFT F/AUTO,OTHERS,3700 - 3999 BLOCK OF 37TH STREET NW,2,203,3,3F,Cluster 15,000600 4,000600,Precinct 29,14048671,393721,141313,4/9/2014 12:30:00 PM,4/9/2014 12:39:00 PM
4/9/2014 2:57:00 PM,DAY,THEFT/OTHER,OTHERS,3600 - 3699 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 15,000600 1,000600,Precinct 27,14048717,394828,141072,4/4/2014 5:30:00 PM,4/8/2014 10:00:00 AM
3/27/2014 12:53:00 PM,DAY,THEFT F/AUTO,OTHERS,3000 - 3099 BLOCK OF VEAZEY TERRACE NW,2,203,3,3F,Cluster 12,001302 1,001302,Precinct 34,14041506,394572,141819,3/21/2014 12:00:00 PM,3/22/2014 3:25:00 AM
3/19/2014 4:00:00 PM,EVENING,THEFT F/AUTO,OTHERS,4400 - 4499 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 3,001200,Precinct 33,14037561,394335,142159,3/6/2014 3:00:00 PM,3/6/2014 3:05:00 PM
3/29/2014 2:46:00 AM,MIDNIGHT,THEFT/OTHER,OTHERS,2600 - 2699 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,14042568,395317,139759,3/29/2014 12:03:00 AM,3/29/2014 2:15:00 AM
3/29/2014 8:46:00 AM,DAY,THEFT/OTHER,OTHERS,5150 - 5299 BLOCK OF MANNING PLACE NW,2,205,3,3D,Cluster 13,000901 1,000901,Precinct 8,14042628,390651,140633,3/21/2014 8:46:00 AM,3/29/2014 8:46:00 AM
4/22/2014 11:24:00 PM,MIDNIGHT,THEFT F/AUTO,OTHERS,4000 - 4099 BLOCK OF CHESAPEAKE STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,14055878,393106,142539,4/22/2014 11:24:00 PM,4/22/2014 11:24:00 PM
3/19/2014 6:43:00 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14037658,392607,143559,3/19/2014 5:40:00 PM,3/19/2014 6:43:00 PM
3/20/2014 8:05:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,2300 - 2399 BLOCK OF 41ST STREET NW,2,204,3,3B,Cluster 14,000300 2,000300,Precinct 11,14037860,392993,139264,3/20/2014 8:00:00 AM,3/20/2014 8:05:00 AM
4/25/2014 10:00:00 AM,DAY,BURGLARY,OTHERS,4922 - 4925 BLOCK OF MACARTHUR BOULEVARD NW,2,205,3,3D,Cluster 13,000801 4,000801,Precinct 8,14057187,391457,139143,4/25/2014 7:10:00 AM,4/25/2014 9:30:00 AM
4/25/2014 8:17:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,5000 - 5099 BLOCK OF FULTON STREET NW,2,205,3,3D,Cluster 13,000902 1,000902,Precinct 8,14057190,391336,139641,4/24/2014 7:00:00 PM,4/25/2014 8:00:00 AM
4/25/2014 8:37:00 AM,DAY,THEFT F/AUTO,OTHERS,5150 - 5299 BLOCK OF WATSON STREET NW,2,205,3,3D,Cluster 13,000901 1,000901,Precinct 8,14057196,390602,140800,4/24/2014 7:00:00 PM,4/25/2014 8:00:00 AM
4/25/2014 9:10:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,Q PLACE NW AND 45TH STREET NW,2,205,3,3D,Cluster 13,000802 1,000802,Precinct 7,14057215,392575.22005506,138105.10994959,4/25/2014 9:05:00 AM,4/25/2014 9:10:00 AM
4/25/2014 9:52:00 AM,DAY,THEFT F/AUTO,OTHERS,5150 - 5299 BLOCK OF WATSON STREET NW,2,205,3,3D,Cluster 13,000901 1,000901,Precinct 8,14057218,390602,140800,4/25/2014 9:52:00 AM,4/25/2014 9:52:00 AM
3/6/2014 11:17:00 AM,DAY,THEFT/OTHER,OTHERS,4530 - 4599 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,14030767,393039,142375,3/5/2014 6:55:00 AM,3/5/2014 7:15:00 AM
2/25/2014 8:56:00 PM,EVENING,THEFT F/AUTO,OTHERS,3400 - 3410 BLOCK OF GARFIELD STREET NW,2,204,3,3C,Cluster 15,000400 1,000400,Precinct 12,14026809,394195,139962,2/25/2014 6:00:00 PM,2/25/2014 8:00:00 PM
3/30/2014 11:39:00 AM,DAY,THEFT/OTHER,OTHERS,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 10,001100 3,001100,Precinct 33,14043213,393930,143053,3/23/2014 1:00:00 PM,3/23/2014 3:00:00 PM
4/2/2014 3:50:00 AM,MIDNIGHT,ROBBERY,GUN,2600 - 2699 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,14044667,395317,139759,4/2/2014 3:00:00 AM,4/2/2014 3:30:00 AM
3/6/2014 6:30:00 PM,EVENING,THEFT F/AUTO,OTHERS,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 10,001100 3,001100,Precinct 33,14030969,393930,143053,3/6/2014 5:15:00 PM,3/6/2014 5:32:00 PM
3/8/2014 5:57:00 PM,EVENING,THEFT F/AUTO,OTHERS,4000 - 4199 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 4,001200,Precinct 33,14032096,394573,141634,3/8/2014 10:45:00 AM,3/8/2014 4:45:00 PM
4/9/2014 8:23:00 PM,EVENING,THEFT/OTHER,OTHERS,2400 - 2798 BLOCK OF CALVERT STREET NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,14048937,395288,139501,4/9/2014 6:45:00 PM,4/9/2014 7:45:00 PM
4/10/2014 8:00:00 AM,DAY,THEFT F/AUTO,OTHERS,2600 - 2699 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,14049124,395317,139759,4/10/2014 7:44:00 AM,4/10/2014 7:45:00 AM
4/10/2014 8:21:00 AM,DAY,THEFT F/AUTO,OTHERS,2200 - 2299 BLOCK OF HALL PLACE NW,2,204,3,3B,Cluster 14,000300 1,000300,Precinct 11,14049132,393744,139082,4/9/2014 9:00:00 PM,4/10/2014 6:00:00 AM
3/25/2014 1:06:00 PM,DAY,THEFT F/AUTO,OTHERS,4200 - 4299 BLOCK OF DAVENPORT STREET NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,14040585,392853,142692,3/25/2014 12:40:00 PM,3/25/2014 12:45:00 PM
3/18/2014 11:28:00 AM,DAY,THEFT/OTHER,OTHERS,4300 - 4399 BLOCK OF KLINGLE STREET NW,2,205,3,3D,Cluster 13,000801 3,000801,Precinct 10,14036853,392593,140388,3/13/2014 10:00:00 PM,3/14/2014 12:00:00 PM
3/27/2014 4:07:00 PM,EVENING,THEFT/OTHER,OTHERS,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,14041608,395499,139592,3/24/2014 12:59:00 PM,3/24/2014 1:05:00 PM
3/29/2014 7:10:00 PM,EVENING,ROBBERY,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14042899,392607,143559,3/29/2014 7:10:00 PM,3/29/2014 7:10:00 PM
4/23/2014 1:38:00 PM,DAY,THEFT/OTHER,OTHERS,4200 - 4399 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 4,001200,Precinct 33,14056155,394459,141888,4/23/2014 12:53:00 PM,4/23/2014 12:53:00 PM
4/17/2014 2:37:00 PM,DAY,THEFT F/AUTO,OTHERS,3500 - 3599 BLOCK OF RITTENHOUSE STREET NW,2,201,3,3G,Cluster 10,001401 2,001401,Precinct 50,14052986,393801,144651,4/17/2014 9:00:00 AM,4/17/2014 11:37:00 AM
3/18/2014 2:09:00 PM,DAY,THEFT/OTHER,OTHERS,2900 - 2999 BLOCK OF VAN NESS STREET NW,2,203,3,3F,Cluster 12,001302 3,001302,Precinct 34,14036938,394650,141697,6/18/2013 4:00:00 PM,3/17/2014 4:00:00 PM
